Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,# Protein Pathway Groups,# Razor Peptides,"Abundances (Normalized): F1: 126, Sample","Abundances (Normalized): F1: 127N, Sample","Abundances (Normalized): F1: 127C, Sample","Abundances (Normalized): F1: 128N, Sample","Abundances (Normalized): F1: 128C, Sample","Abundances (Normalized): F1: 129N, Sample","Abundances (Normalized): F1: 129C, Sample","Abundances (Normalized): F1: 130N, Sample","Abundances (Normalized): F1: 130C, Sample","Abundances (Normalized): F1: 131N, Sample","Abundances (Normalized): F1: 131C, Sample","Abundance: F1: 126, Sample","Abundance: F1: 127N, Sample","Abundance: F1: 127C, Sample","Abundance: F1: 128N, Sample","Abundance: F1: 128C, Sample","Abundance: F1: 129N, Sample","Abundance: F1: 129C, Sample","Abundance: F1: 130N, Sample","Abundance: F1: 130C, Sample","Abundance: F1: 131N, Sample","Abundance: F1: 131C, Sample","Found in Sample: [S1] F1: 126, Sample","Found in Sample: [S4] F1: 127C, Sample","Found in Sample: [S3] F1: 127N, Sample","Found in Sample: [S6] F1: 128C, Sample","Found in Sample: [S5] F1: 128N, Sample","Found in Sample: [S8] F1: 129C, Sample","Found in Sample: [S7] F1: 129N, Sample","Found in Sample: [S10] F1: 130C, Sample","Found in Sample: [S9] F1: 130N, Sample","Found in Sample: [S12] F1: 131C, Sample","Found in Sample: [S11] F1: 131N, Sample",# Protein Groups,Modifications
FALSE,High,Master Protein,P41227,N-alpha-acetyltransferase 10 OS=Homo sapiens OX=9606 GN=NAA10 PE=1 SV=1,0,FALSE,122.946,76,19,56,12,235,26.4,5.64,170.79,19,0,7,23850.2,23702.7,21439.4,21408.5,21628.5,22293.2,24675.4,22729.7,23115,20912.9,21059.9,11933.7,11246.8,10953.5,10474.8,8691.8,11826.4,11193.9,11023.1,10811.7,19976.3,21059.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O95782,AP-2 complex subunit alpha-1 OS=Homo sapiens OX=9606 GN=AP2A1 PE=1 SV=3,0,FALSE,122.82,33,29,37,19,977,107.5,7.03,113.49,29,0,10,16556.1,16685.3,16958.7,16527.5,16928.7,16820.9,16491.3,16276.2,17091.3,22780.4,22488.8,8284,7917,8664.3,8086.6,6803.1,8923.4,7481.2,7893.4,7994.2,21760.2,22488.8,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8NFH3,Nucleoporin Nup43 OS=Homo sapiens OX=9606 GN=NUP43 PE=1 SV=1,0,FALSE,122.727,50,15,46,15,380,42.1,5.63,161.59,15,0,0,16011,16181,16222.9,17004.7,16429.2,16177.1,16414.4,16555.7,17131.9,11671.5,11279,8011.3,7677.8,8288.4,8320.1,6602.4,8581.9,7446.3,8028.9,8013.1,11148.8,11279,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q14141,Septin-6 OS=Homo sapiens OX=9606 GN=SEPTIN6 PE=1 SV=4,0,FALSE,122.686,39,18,41,5,434,49.7,6.67,134.28,18,0,0,2842.6,2779,3062.9,2990.3,3182.2,2971.6,2919.6,3151.2,3239.6,2817.2,2937.9,1422.3,1318.6,1564.9,1463.1,1278.8,1576.4,1324.5,1528.2,1515.2,2691,2937.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P49023,Paxillin OS=Homo sapiens OX=9606 GN=PXN PE=1 SV=3,0,FALSE,122.658,41,18,33,18,591,64.5,6.19,110.87,18,0,0,19199.7,20177.1,20734.8,19686.6,20606.7,20168.8,19387.5,20600.7,20833.9,11661.5,11536.2,9606.8,9573.9,10593.5,9632.3,8281.2,10699.4,8795.1,9990.6,9744.7,11139.2,11536.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q04828,Aldo-keto reductase family 1 member C1 OS=Homo sapiens OX=9606 GN=AKR1C1 PE=1 SV=1,0,FALSE,122.641,72,19,37,5,323,36.8,7.88,101.72,19,0,17,9551.4,9375.2,9498,9596.2,9696.3,10115.4,9537.6,7781,9679.2,26175.8,25763.9,4779.1,4448.5,4852.6,4695.3,3896.6,5366.2,4326.7,3773.5,4527.3,25003.5,25763.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O60341,Lysine-specific histone demethylase 1A OS=Homo sapiens OX=9606 GN=KDM1A PE=1 SV=2,0,FALSE,122.481,35,27,33,27,852,92.8,6.52,87.3,27,0,0,10169.9,9903.1,9998.2,10012,10840.8,10925.2,10250.7,9327.6,10340.3,24588.7,24180,5088.6,4699,5108.1,4898.7,4356.6,5795.8,4650.2,4523.6,4836.5,23487.4,24180,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q92974,Rho guanine nucleotide exchange factor 2 OS=Homo sapiens OX=9606 GN=ARHGEF2 PE=1 SV=4,0,FALSE,122.39,33,28,38,28,986,111.5,7.27,95.84,28,0,0,11490.7,11320.4,10918.8,10907.5,11481.3,11720.8,10917.6,9152.2,11027.6,26783.1,26803.6,5749.5,5371.5,5578.5,5336.8,4613.9,6217.8,4952.7,4438.5,5158,25583.6,26803.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q53EL6,Programmed cell death protein 4 OS=Homo sapiens OX=9606 GN=PDCD4 PE=1 SV=2,0,FALSE,122.308,46,17,28,17,469,51.7,5.21,97.52,17,0,0,15511.5,14893.4,11757.8,11886.4,13915,15082.8,15276.8,13446.5,11325.2,19434.2,19472.8,7761.4,7066.8,6007.1,5815.8,5592,8001.4,6930.3,6521.1,5297.2,18563.8,19472.8,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q12933,TNF receptor-associated factor 2 OS=Homo sapiens OX=9606 GN=TRAF2 PE=1 SV=2,0,FALSE,122.261,50,27,46,27,501,55.8,7.53,116.99,27,0,0,17857.9,21224.4,15259.3,14761.9,19092.8,17951.6,17519.3,18809.7,15486.4,13305,13504.3,8935.4,10070.9,7796.1,7222.7,7672.8,9523.2,7947.6,9122.1,7243.5,12709.1,13504.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O95684,Centrosomal protein 43 OS=Homo sapiens OX=9606 GN=CEP43 PE=1 SV=1,0,FALSE,122.256,44,17,33,17,399,43,4.81,115.91,17,0,0,14872.9,15147,15444,14768,14993.6,15345.8,14505.1,15282.7,15032.6,13435.9,13514,7441.8,7187.1,7890.5,7225.7,6025.4,8140.9,6580.2,7411.6,7031.2,12834.1,13514,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9NS87,Kinesin-like protein KIF15 OS=Homo sapiens OX=9606 GN=KIF15 PE=1 SV=1,0,FALSE,122.235,24,32,41,32,1388,160.1,6,109.19,32,0,0,9500.9,9218.7,9233.1,8616.1,9300.5,9546.4,9057.2,9072.7,8682.4,12332.4,12190.6,4753.9,4374.2,4717.2,4215.7,3737.6,5064.3,4108.8,4399.9,4061,11780,12190.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P62906,60S ribosomal protein L10a OS=Homo sapiens OX=9606 GN=RPL10A PE=1 SV=2,0,FALSE,122.184,56,18,56,18,217,24.8,9.94,185.7,18,0,0,18302.1,17534.1,19209,17656.7,19682,20255.5,18449.6,20200.2,19127.1,20655.4,20778.9,9157.7,8319.8,9814,8639.1,7909.5,10745.5,8369.6,9796.4,8946.4,19730.3,20778.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q99615,DnaJ homolog subfamily C member 7 OS=Homo sapiens OX=9606 GN=DNAJC7 PE=1 SV=2,0,FALSE,122.139,47,26,44,26,494,56.4,6.96,106.61,26,0,0,9815.2,9777.1,9698.7,9047.3,9888.5,10585.5,9766.4,6748.9,9376.4,37749,37441.4,4911.2,4639.2,4955.1,4426.7,3973.9,5615.6,4430.5,3273,4385.7,36058.3,37441.4,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O43815,Striatin OS=Homo sapiens OX=9606 GN=STRN PE=1 SV=4,0,FALSE,122.134,37,22,37,20,780,86.1,5.27,121.44,22,0,2,17604.2,18785.2,18894.2,17951.4,19505,18355.1,18818.5,19359.5,18771.4,17364.2,17127,8808.4,8913.5,9653.2,8783.3,7838.4,9737.3,8536.9,9388.7,8780,16586.5,17127,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96GX9,Methylthioribulose-1-phosphate dehydratase OS=Homo sapiens OX=9606 GN=APIP PE=1 SV=1,0,FALSE,122.105,80,21,48,21,242,27.1,7.12,134.52,21,0,0,24570.9,24763.6,24092.3,24926.4,24753.7,24553,24825.6,25489.2,25418,15186.6,15645.1,12294.3,11750.2,12308.9,12196,9947.7,13025.3,11262,12361.4,11888.9,14506.5,15645.1,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P17066,Heat shock 70 kDa protein 6 OS=Homo sapiens OX=9606 GN=HSPA6 PE=1 SV=2,0,FALSE,122.093,18,16,75,1,643,71,6.14,232.14,16,0,0,855.4,741.8,583,657.3,528.3,680.8,663,579.7,550.1,399.6,366.5,428,352,297.8,321.6,212.3,361.1,300.8,281.1,257.3,381.7,366.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9Y3I0,RNA-splicing ligase RtcB homolog OS=Homo sapiens OX=9606 GN=RTCB PE=1 SV=1,0,FALSE,122.092,52,25,42,25,505,55.2,7.23,121.14,25,0,0,14373.7,13523.2,13802.2,13023.5,13254.6,14347.8,12859.6,11817.9,13593,28749.3,29064.6,7192,6416.7,7051.7,6372.2,5326.6,7611.4,5833.7,5731.3,6357.9,27461.7,29064.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P50453,Serpin B9 OS=Homo sapiens OX=9606 GN=SERPINB9 PE=1 SV=1,0,FALSE,121.995,59,21,44,20,376,42.4,5.86,144.87,21,0,0,24114.6,24778.2,23431.1,26144.4,24757.4,23635.2,25312.8,25046.9,25068.2,15928,15183.9,12066,11757.1,11971.1,12792,9949.2,12538.4,11483.1,12146.9,11725.2,15214.6,15183.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P40222,Alpha-taxilin OS=Homo sapiens OX=9606 GN=TXLNA PE=1 SV=3,0,FALSE,121.993,44,25,39,22,546,61.9,6.52,126.31,25,0,3,16479.5,16968.2,15834.3,15497.8,16759.3,16283.8,15889.4,16205.1,16479.5,16727.1,17149.4,8245.7,8051.3,8089.8,7582.8,6735,8638.5,7208.2,7858.9,7708,15977.9,17149.4,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96C23,Galactose mutarotase OS=Homo sapiens OX=9606 GN=GALM PE=1 SV=1,0,FALSE,121.913,59,17,60,17,342,37.7,6.65,158.31,17,0,0,20154.7,20442.1,19653.5,21067.5,19910,19849.8,20133.1,20012.2,20550.6,18325.5,18402.2,10084.6,9699.6,10041.1,10307.9,8001.2,10530.2,9133.3,9705.2,9612.2,17504.7,18402.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q15424,Scaffold attachment factor B1 OS=Homo sapiens OX=9606 GN=SAFB PE=1 SV=4,0,FALSE,121.906,31,30,50,17,915,102.6,5.47,141.54,30,0,13,17333.9,16913.6,16498.6,15947.7,16831.2,16891.4,16313.9,16066.3,16722.3,22331.5,22080.1,8673.2,8025.4,8429.3,7802.9,6763.9,8960.8,7400.7,7791.6,7821.6,21331.4,22080.1,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96Q11,"CCA tRNA nucleotidyltransferase 1, mitochondrial OS=Homo sapiens OX=9606 GN=TRNT1 PE=1 SV=2",0,FALSE,121.854,56,24,50,24,434,50.1,8.1,139.84,24,0,0,23252.3,24835.7,23951.2,23597,23796.3,23065.1,23709.7,23964.1,23792.5,17879.8,18035.7,11634.5,11784.4,12236.8,11545.6,9563,12235.9,10755.8,11621.8,11128.6,17079,18035.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q15631,Translin OS=Homo sapiens OX=9606 GN=TSN PE=1 SV=1,0,FALSE,121.498,68,21,59,21,228,26.2,6.44,187.8,21,0,0,24617.2,23917.6,22890.5,23993.1,21255.5,23358.3,22302.7,22737.7,21588.4,13056.6,13460.2,12317.5,11348.7,11694.9,11739.4,8541.9,12391.5,10117.5,11027,10097.6,12471.9,13460.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9UKN8,General transcription factor 3C polypeptide 4 OS=Homo sapiens OX=9606 GN=GTF3C4 PE=1 SV=2,0,FALSE,121.487,40,25,32,25,822,91.9,6.65,89.88,25,0,0,9074.8,9884.2,8450,8601.9,8943.7,8954.4,8494.2,8192.7,8414.6,15279.3,15184.9,4540.7,4690,4317.2,4208.8,3594.2,4750.3,3853.4,3973.2,3935.8,14595,15184.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q14240,Eukaryotic initiation factor 4A-II OS=Homo sapiens OX=9606 GN=EIF4A2 PE=1 SV=2,0,FALSE,121.41,51,24,75,8,407,46.4,5.48,224.58,24,0,0,4089.5,4307.4,4404.4,4702.5,4710.2,4296.4,4695.4,4155.4,4608.6,4474.2,4375.6,2046.2,2043.8,2250.3,2300.9,1892.9,2279.2,2130.1,2015.2,2155.6,4273.9,4375.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9NVX2,Notchless protein homolog 1 OS=Homo sapiens OX=9606 GN=NLE1 PE=1 SV=4,0,FALSE,121.399,48,18,46,18,485,53.3,7.34,149.56,18,0,0,17231.2,17784.3,17596.1,17599.6,18640.1,17359.1,18288.3,18206.5,18360,15497.9,15088.6,8621.8,8438.5,8990,8611.2,7490.8,9209,8296.4,8829.5,8587.6,14803.8,15088.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P36873,Serine/threonine-protein phosphatase PP1-gamma catalytic subunit OS=Homo sapiens OX=9606 GN=PPP1CC PE=1 SV=1,0,FALSE,121.361,61,19,51,4,323,37,6.54,169.28,19,0,0,3783.7,3736.5,3866,3751.3,3637.6,3702.8,3476.5,3684.9,3671,3066,3132.6,1893.2,1773,1975.2,1835.5,1461.8,1964.3,1577.1,1787,1717,2928.6,3132.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O95861,"3'(2'),5'-bisphosphate nucleotidase 1 OS=Homo sapiens OX=9606 GN=BPNT1 PE=1 SV=1",0,FALSE,121.271,57,17,54,17,308,33.4,5.69,170.76,17,0,0,20317.9,20443.4,19665.4,21822.9,20537.5,20284.1,20777.9,20722.2,21334.9,13125.1,13012.4,10166.3,9700.2,10047.2,10677.6,8253.3,10760.7,9425.8,10049.5,9979.1,12537.3,13012.4,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P20618,Proteasome subunit beta type-1 OS=Homo sapiens OX=9606 GN=PSMB1 PE=1 SV=2,0,FALSE,121.013,58,17,56,17,241,26.5,8.13,186.04,17,0,0,28111.5,26804.2,26237.8,26820.9,24453.8,27218.3,26704.8,26543.6,25520.5,16907.4,17079,14065.9,12718.4,13405,13123,9827.2,14439.2,12114.5,12872.7,11936.8,16150.1,17079,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9H6Z4,Ran-binding protein 3 OS=Homo sapiens OX=9606 GN=RANBP3 PE=1 SV=1,0,FALSE,120.939,40,19,46,19,567,60.2,4.78,137.05,19,0,0,19123.2,20858.5,20899.9,20894.8,20671.3,17947.8,20657.5,19897.7,20596.2,12153,12179.9,9568.5,9897.2,10677.9,10223.5,8307.1,9521.2,9371.2,9649.7,9633.5,11608.7,12179.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P30405,"Peptidyl-prolyl cis-trans isomerase F, mitochondrial OS=Homo sapiens OX=9606 GN=PPIF PE=1 SV=1",0,FALSE,120.775,76,16,65,13,207,22,9.38,223.1,16,0,1,26068.3,25651.3,26227.5,26174.3,25232.9,25518.2,25708.6,26318.3,26644.3,19124.2,19236,13043.6,12171.4,13399.8,12806.6,10140.3,13537.3,11662.6,12763.5,12462.5,18267.7,19236,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q15418,Ribosomal protein S6 kinase alpha-1 OS=Homo sapiens OX=9606 GN=RPS6KA1 PE=1 SV=2,0,FALSE,120.768,38,24,35,13,735,82.7,7.83,100.65,24,0,0,4001.6,4049.7,4039.9,3991.4,4371.9,4139.1,3966,3479,4191.4,10983.9,11011.7,2002.2,1921.6,2064,1952.9,1756.9,2195.8,1799.2,1687.2,1960.5,10492,11011.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P05388,60S acidic ribosomal protein P0 OS=Homo sapiens OX=9606 GN=RPLP0 PE=1 SV=1,0,FALSE,120.539,53,16,65,16,317,34.3,5.97,218.69,16,0,0,25533,24661.8,28334.9,26034.5,28837.9,28810.2,26562.5,29047.3,26812.5,30231.7,29926.7,12775.7,11701.8,14476.5,12738.2,11589,15283.7,12050,14086.9,12541.1,28877.8,29926.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9Y285,Phenylalanine--tRNA ligase alpha subunit OS=Homo sapiens OX=9606 GN=FARSA PE=1 SV=3,0,FALSE,120.445,48,23,45,23,508,57.5,7.8,127.48,23,0,0,15306.1,14143.2,14750.6,13925.6,14633.6,15568.3,14149.3,13300.4,14104.8,28383.4,28439.4,7658.6,6710.8,7536.2,6813.5,5880.8,8258.9,6418.8,6450.2,6597.3,27112.2,28439.4,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q99536,Synaptic vesicle membrane protein VAT-1 homolog OS=Homo sapiens OX=9606 GN=VAT1 PE=1 SV=2,0,FALSE,120.412,64,21,37,21,393,41.9,6.29,115.82,21,0,0,15183.6,14731.5,15136.3,14104.1,14876.5,14903.5,14612.1,15268.1,15861.9,15841.4,15926.6,7597.3,6990,7733.2,6900.9,5978.4,7906.2,6628.7,7404.5,7419.2,15131.9,15926.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9NTK5,Obg-like ATPase 1 OS=Homo sapiens OX=9606 GN=OLA1 PE=1 SV=2,0,FALSE,120.255,62,21,48,21,396,44.7,7.81,127.91,21,0,0,11443,10902.2,11451.8,10723,11719.2,12092.6,11484.1,7782.5,10780.8,46000.5,45615,5725.6,5173,5850.8,5246.6,4709.6,6415.1,5209.7,3774.3,5042.6,43940.3,45615,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q02218,"2-oxoglutarate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=OGDH PE=1 SV=3",0,FALSE,120.237,27,24,28,24,1023,115.9,6.86,91.57,24,0,0,8399.6,7904.8,11381.7,11063.4,8080.4,8249.7,7654.4,7219,11738.2,15879.3,15768.3,4202.8,3750.8,5815,5413.1,3247.3,4376.4,3472.4,3501,5490.3,15168.2,15768.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q7L2H7,Eukaryotic translation initiation factor 3 subunit M OS=Homo sapiens OX=9606 GN=EIF3M PE=1 SV=1,0,FALSE,120.037,48,19,40,19,374,42.5,5.63,125.01,19,0,0,10254.4,10578.2,11760.7,10704.2,12364.5,11639.8,12144.1,10833.1,11383.8,26286.2,25735.6,5130.9,5019.3,6008.6,5237.4,4968.9,6174.9,5509.1,5253.7,5324.6,25108.9,25735.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P09525,Annexin A4 OS=Homo sapiens OX=9606 GN=ANXA4 PE=1 SV=4,0,FALSE,119.961,56,20,38,20,319,35.9,6.13,118.3,20,0,0,12078.5,11759.3,12130.3,11141.5,11507.4,12572.2,12124.3,10159.8,11484.1,28598.2,28260,6043.6,5579.7,6197.4,5451.3,4624.4,6669.5,5500.1,4927.1,5371.5,27317.4,28260,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P30040,Endoplasmic reticulum resident protein 29 OS=Homo sapiens OX=9606 GN=ERP29 PE=1 SV=4,0,FALSE,119.874,69,20,49,20,261,29,7.31,157.44,20,0,0,32554.4,30784.4,32366.9,32115.1,30413.8,33413,31145.2,32282,31572.1,24117.6,23878.8,16289,14607,16536.5,15713.4,12222.3,17725.5,14128.9,15655.6,14767.3,23037.5,23878.8,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96G46,tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like OS=Homo sapiens OX=9606 GN=DUS3L PE=1 SV=2,0,FALSE,119.851,51,28,47,28,650,72.5,8.05,120.18,28,0,0,16475.6,15408.5,14953.8,15935,15167.4,15431.5,16877.7,16601.4,14159.6,27168.2,27214,8243.7,7311.2,7640,7796.7,6095.3,8186.3,7656.5,8051.1,6622.9,25951.4,27214,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q13162,Peroxiredoxin-4 OS=Homo sapiens OX=9606 GN=PRDX4 PE=1 SV=1,0,FALSE,119.675,65,14,50,11,271,30.5,6.29,170.46,14,0,0,8680.7,8715,6546.7,7782.9,7631.4,7230.7,7672.1,7716.1,6847,6129.1,5787.2,4343.5,4135.2,3344.8,3808.1,3066.8,3835.8,3480.4,3742,3202.6,5854.6,5787.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9Y3P9,Rab GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=RABGAP1 PE=1 SV=3,0,FALSE,119.422,29,28,38,25,1069,121.7,5.25,111.37,28,0,3,18895.8,19032.2,18568,17576.4,19400.9,18671.2,18600.3,19537.5,18563.4,17768.6,17396.2,9454.7,9030.6,9486.5,8599.8,7796.6,9905,8438,9475,8682.8,16972.8,17396.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q15398,Disks large-associated protein 5 OS=Homo sapiens OX=9606 GN=DLGAP5 PE=1 SV=2,0,FALSE,119.024,33,23,30,23,846,95.1,9,88.22,23,0,0,16301.5,14871.7,13807.4,11792.3,14085.1,14267.5,13335.2,14152.5,11842.4,14035.4,13974.8,8156.6,7056.5,7054.3,5769.8,5660.3,7568.9,6049.5,6863.4,5539.1,13406.8,13974.8,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P08708,40S ribosomal protein S17 OS=Homo sapiens OX=9606 GN=RPS17 PE=1 SV=2,0,FALSE,118.983,69,12,34,12,135,15.5,9.85,116.21,12,0,0,12493.3,11609,13227.7,12540.9,13230.7,13265.4,12977.2,14013.7,12515.1,11624.4,11535.6,6251.2,5508.4,6758.1,6136,5317,7037.2,5887.1,6796.1,5853.7,11103.8,11535.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9BWH6,RNA polymerase II-associated protein 1 OS=Homo sapiens OX=9606 GN=RPAP1 PE=1 SV=3,0,FALSE,118.871,25,27,37,27,1393,152.7,6.38,110.19,27,0,0,9331.7,9214.7,7818.1,7824,9265.4,8884.7,9271.4,9044.1,8172.6,10292.3,10051.5,4669.2,4372.3,3994.3,3828.1,3723.4,4713.3,4205.9,4386,3822.6,9831.3,10051.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P55010,Eukaryotic translation initiation factor 5 OS=Homo sapiens OX=9606 GN=EIF5 PE=1 SV=2,0,FALSE,118.802,52,24,48,24,431,49.2,5.58,135.39,24,0,0,20156.1,19467.7,20310.4,18322.5,19259.4,20497.5,18639.9,19273.2,18887,30697.6,30423.4,10085.3,9237.3,10376.7,8964.9,7739.7,10873.8,8455.9,9346.8,8834.1,29322.8,30423.4,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P14324,Farnesyl pyrophosphate synthase OS=Homo sapiens OX=9606 GN=FDPS PE=1 SV=4,0,FALSE,118.675,30,14,55,14,419,48.2,6.15,195.61,14,0,0,30786.7,31865.7,29967.1,29931,29176.6,29662.9,32893.6,31293.8,30772.3,27813.8,27689.6,15404.5,15120.1,15310.4,14644.7,11725.1,15736,14922.1,15176.4,14393.2,26568.2,27689.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9NQW7,Xaa-Pro aminopeptidase 1 OS=Homo sapiens OX=9606 GN=XPNPEP1 PE=1 SV=3,0,FALSE,118.291,47,25,42,24,623,69.9,5.67,118.15,25,0,1,17999.6,17397.2,15940.2,15938.4,17142.2,17060.8,17784.3,16817.9,16261,18839.5,18787.2,9006.3,8254.8,8144,7798.4,6888.9,9050.7,8067.8,8156.1,7605.8,17995.8,18787.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9BWE0,Replication initiator 1 OS=Homo sapiens OX=9606 GN=REPIN1 PE=1 SV=1,0,FALSE,118.252,49,28,50,28,567,63.5,9.98,125.78,28,0,0,10330.3,10416.7,9663.7,10017,9798.4,9489.2,10088.2,9786.1,9492.8,6676.4,6595.3,5168.9,4942.6,4937.3,4901.1,3937.7,5034,4576.5,4745.9,4440.1,6377.4,6595.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8IZ83,Aldehyde dehydrogenase family 16 member A1 OS=Homo sapiens OX=9606 GN=ALDH16A1 PE=1 SV=2,0,FALSE,118.234,32,21,48,21,802,85.1,6.79,150.74,21,0,0,30366.1,28903.4,29386.1,28864.8,26239.1,26607.4,24812,26801.8,27498.7,18614.6,18728.2,15194,13714.5,15013.6,14123,10544.6,14115.1,11255.9,12997.9,12862.1,17780.9,18728.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q92888,Rho guanine nucleotide exchange factor 1 OS=Homo sapiens OX=9606 GN=ARHGEF1 PE=1 SV=2,0,FALSE,118.141,36,26,38,26,912,102.4,5.66,92.95,26,0,0,7095.1,6488.5,6290.6,6289.5,6768.7,6689.9,6376.9,6424.8,6349.6,14192.8,14034,3550.1,3078.7,3213.9,3077.3,2720.1,3549,2892.9,3115.8,2969.9,13557.1,14034,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8IZ21,Phosphatase and actin regulator 4 OS=Homo sapiens OX=9606 GN=PHACTR4 PE=1 SV=1,0,FALSE,118.083,35,19,37,19,702,78.2,6.62,117.48,19,0,0,8233.1,7740.9,7998.4,7896.5,7879.9,8082.5,7532.8,8337,8338.9,5899.7,5954.3,4119.5,3673,4086.4,3863.6,3166.7,4287.8,3417.2,4043.1,3900.4,5635.5,5954.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q15067,Peroxisomal acyl-coenzyme A oxidase 1 OS=Homo sapiens OX=9606 GN=ACOX1 PE=1 SV=3,0,FALSE,118.006,46,24,37,24,660,74.4,8.16,113.61,24,0,0,19663.9,20108.8,19821.9,19894.2,20474.6,20327.2,21804.7,21127.4,20655.1,16603.7,16606.2,9839,9541.5,10127.1,9733.9,8228.1,10783.5,9891.6,10246,9661.1,15860.1,16606.2,High,High,High,High,High,High,High,High,High,High,High,1,
